"Code","RWCnr_original","Forest","idTree","specCode","Plot","SubPlot","FieldNbr","gmin.slope","Code_Meas_quality","R2","beta","LA_Marion","Vpsat.kPa_mean","VPD_mean","T.cels_mean","RH.perc_mean","t0","timeMeas_chosen.h","timeMeas_chosen.min","time_start","time_end","nMeas_chosen","nMeas_total","first_chosen_meas","last_chosen_meas","mass_start","mass_end","mass_Loss_Meas_chosen","file"
115,115,"Paracou",205904,"Tac.mel",14,4,3013,3.07103288206959,"1",1,-0.00024224583630524,21.5163222222222,2.87023575929793,0.016972665961539,23.35,40.1,2020-11-04 16:08:28,1.60972222222222,96.5833333333333,2020-11-04 17:05:30,2020-11-04 18:42:05,4,8,4,7,0.3297,0.3066,0.0231,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_7_Gmin_04_11_2020.csv"
107,107,"Paracou",142693,"Por.gui",14,2,487,2.9904218852317,"1",1,-0.00086885463896875,69.4776666666667,3.15521429306373,0.0193604606305434,24.9,37.92,2020-11-05 14:34:00,2.96555555555556,177.933333333333,2020-11-05 15:18:21,2020-11-05 18:16:17,5,8,3,7,1.9775,1.8221,0.1554,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
117,117,"Paracou",142689,"Esc.cor",14,2,483,3.03688706780643,"1",1,-0.00096463644060703,76.2170222222222,3.15521429306373,0.0192943118514605,24.9,38.12,2020-11-05 14:34:53,2.96194444444444,177.716666666667,2020-11-05 15:18:58,2020-11-05 18:16:41,5,8,3,7,2.7275,2.5554,0.1721,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
118,118,"Paracou",142325,"Esc.cor",14,2,114,1.31500183576555,"1",1,-0.00103543079496044,190.674941666667,3.13545629667963,0.0191182151552706,24.8,38.3,2020-11-05 14:35:59,3.35638888888889,201.383333333333,2020-11-05 15:03:45,2020-11-05 18:25:08,6,8,2,7,5.8939,5.6853,0.208600000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
119,119,"Paracou",142517,"Car.sur",14,2,310,2.2911408870301,"1",1,-0.00250846403876464,265.795409268333,3.11285619085241,0.0190701828355178,24.675,38.025,2020-11-05 14:38:46,2.54361111111111,152.616666666667,2020-11-05 15:53:00,2020-11-05 18:25:37,4,8,4,7,7.011,6.6268,0.3842,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
120,120,"Paracou",142667,"Iry.hos",14,2,461,0.759170046857905,"1",1,-0.00017157713962217,55.155175,3.10364533308095,0.0189705682790789,24.625,38.15,2020-11-05 14:39:38,2.39888888888889,143.933333333333,2020-11-05 15:53:24,2020-11-05 18:17:20,4,8,4,7,1.0147,0.9899,0.0247999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
121,121,"Paracou",142472,"Iry.sag",14,2,265,1.74310237166377,"1",1,-0.00038058216438228,53.3710027777778,3.09883655873569,0.0189394090487632,24.6,38.15,2020-11-05 14:40:31,2.40222222222222,144.133333333333,2020-11-05 15:53:43,2020-11-05 18:17:51,4,8,4,7,1.1956,1.1405,0.0550999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
122,122,"Paracou",143155,"Esc.cor",14,2,953,1.83227859156343,"1",1,-0.00085879253861061,114.801233333333,3.09405267175404,0.018901507818442,24.575,38.175,2020-11-05 14:42:38,2.40361111111111,144.216666666667,2020-11-05 15:54:06,2020-11-05 18:18:19,4,8,4,7,2.1424,2.018,0.1244,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
123,123,"Paracou",142984,"Iry.hos",14,2,779,1.44116935480313,"1",0.99,-0.00025451278503008,43.2490277777778,3.08929356373035,0.0189044690522324,24.55,38.075,2020-11-05 14:43:48,2.40638888888889,144.383333333333,2020-11-05 15:54:20,2020-11-05 18:18:43,4,8,4,7,0.9604,0.9232,0.0372,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
124,124,"Paracou",142990,"Esc.cor",14,2,785,1.561163866281,"1",1,-0.00041146821853806,63.557825,3.13599902034474,0.0191983996224886,24.8,38.04,2020-11-05 14:46:22,2.90305555555556,174.183333333333,2020-11-05 15:24:58,2020-11-05 18:19:09,5,8,3,7,2.1776,2.1049,0.0726999999999998,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
125,125,"Paracou",143065,"Epe.fal",14,2,861,1.04796991129927,"1",1,-0.00015853081070588,36.519325,3.14457737706641,0.0191773402666093,24.85,38.2666666666667,2020-11-05 14:45:09,3.18805555555556,191.283333333333,2020-11-05 15:08:15,2020-11-05 18:19:32,6,8,2,7,0.6543,0.6236,0.0306999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
126,126,"Paracou",142950,"Vou.ame",14,2,745,2.53237326538484,"1",1,-0.00041100175972221,39.199575,3.13221147066486,0.0191681787981847,24.78,38.06,2020-11-05 14:48:54,2.92138888888889,175.283333333333,2020-11-05 15:25:35,2020-11-05 18:20:52,5,8,3,7,0.5233,0.4504,0.0729,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
127,127,"Paracou",142685,"Esc.cor",14,2,479,0.874238095163208,"1",1,-0.00054552252079964,150.797330555556,3.14457842806876,0.0191573552340028,24.85,38.3333333333333,2020-11-05 14:51:10,3.28583333333333,197.15,2020-11-05 15:09:02,2020-11-05 18:26:11,6,8,2,7,4.5567,4.4493,0.1074,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
128,128,"Paracou",142527,"Pro.opa",14,2,320,3.37522070829384,"1",1,-0.00124433087585821,89.2816833333333,3.14145390845604,0.019116904889928,24.8333333333333,38.4,2020-11-05 14:52:18,3.20055555555556,192.033333333333,2020-11-05 15:09:33,2020-11-05 18:21:35,6,8,2,7,1.5973,1.3611,0.2362,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
129,129,"Paracou",142291,"Vir.mic",14,2,80,5.15592242831627,"3",0.99,-0.00074045020463847,34.8797805555556,2.99227892103914,0.0190617156923575,24.0333333333333,35.4,2020-11-05 14:53:25,1.75666666666667,105.4,2020-11-05 16:36:37,2020-11-05 18:22:01,3,8,5,7,0.7576,0.6789,0.0787000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
130,130,"Paracou",142646,"Cas.jav",14,2,440,3.49984736119213,"1",1,-0.00121013886944903,85.2499027777778,3.0798492527911,0.0187775299441707,24.5,38.3,2020-11-05 14:55:41,2.41111111111111,144.666666666667,2020-11-05 15:57:44,2020-11-05 18:22:24,4,8,4,7,1.7515,1.575,0.1765,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
131,131,"Paracou",142662,"Lae.pro",14,2,456,1.54564065308177,"1",0.99,-0.00038322026137045,61.2620722222222,3.0798492527911,0.0187367601196172,24.5,38.425,2020-11-05 14:57:21,2.4125,144.75,2020-11-05 15:58:03,2020-11-05 18:22:48,4,8,4,7,2.3249,2.2686,0.0562999999999998,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
132,132,"Paracou",143007,"Epe.fal",14,2,802,2.1972604637491,"1",1,-0.00035974930756755,39.2388138888889,3.16898635516013,0.0193174058018503,24.9833333333333,38.2833333333333,2020-11-05 14:58:27,2.32833333333333,139.7,2020-11-05 14:58:27,2020-11-05 17:18:09,6,8,1,6,0.785,0.7349,0.0501,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
133,133,"Paracou",143035,"Vir.sur",14,2,831,5.80321712574756,"1",0.99,-0.00056334900127212,22.9007277777778,3.18239924394516,0.0196248196083707,25.05,37.575,2020-11-05 15:00:14,1.84611111111111,110.766666666667,2020-11-05 15:27:43,2020-11-05 17:18:29,4,7,3,6,0.6486,0.5859,0.0627,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
135,135,"Paracou",143058,"Jac.cop",14,2,854,9.31729114886222,"1",0.99,-0.00073694295406316,18.7213027777778,3.18239924394516,0.0195593485521472,25.05,37.775,2020-11-05 15:02:00,1.84611111111111,110.766666666667,2020-11-05 15:27:57,2020-11-05 17:18:43,4,7,3,6,0.5147,0.4327,0.0820000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_8_Gmin_05_11_2020.csv"
134,134,"Paracou",141912,"Boc.pro",14,1,763,1.98519326329804,"1",1,-0.00044810182476237,68.7469222222222,2.91531207687198,0.015200816236383,23.6,47.0714285714286,2020-11-06 14:58:33,3.22861111111111,193.716666666667,2020-11-06 15:24:22,2020-11-06 18:38:05,7,9,2,8,1.5392,1.4526,0.0866,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
136,136,"Paracou",141725,"Sym.glo",14,1,576,2.44574818633567,"1",1,-0.00014434720948738,17.9252916666667,2.91764695188793,0.0152432183379436,23.6142857142857,46.9714285714286,2020-11-06 15:01:00,3.23333333333333,194,2020-11-06 15:24:47,2020-11-06 18:38:47,7,9,2,8,0.5217,0.4935,0.0282000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
137,137,"Paracou",143297,"Boc.pro",14,3,67,0.948513238325527,"1",1,-0.00013113223544487,42.0710027777778,2.91764695188793,0.0152135110147213,23.6142857142857,47.0714285714286,2020-11-06 15:05:01,3.22916666666667,193.75,2020-11-06 15:25:26,2020-11-06 18:39:11,7,9,2,8,0.7329,0.7072,0.0256999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
138,138,"Paracou",141168,"Lae.pro",14,1,10,2.4628435777818,"1",1,-0.00085796792252883,102.537383333333,2.85841171210492,0.0157288959634149,23.275,44.225,2020-11-06 14:54:29,2.07194444444444,124.316666666667,2020-11-06 16:35:20,2020-11-06 18:39:39,4,9,5,8,3.3593,3.2521,0.1072,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
139,139,"Paracou",141172,"Sym.glo",14,1,14,3.48033768161739,"1",1,-0.00043657302080476,37.2622916666667,2.90049966562213,0.0155851934793843,23.5166666666667,45.5,2020-11-06 15:07:05,3.09861111111111,185.916666666667,2020-11-06 15:34:18,2020-11-06 18:40:13,6,9,3,8,1.3864,1.3047,0.0817000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
141,141,"Paracou",141732,"Tac.mel",14,1,583,3.12331017514386,"1",1,-0.0001184892504064,11.5023916666667,2.91764695188793,0.0152693986321718,23.6142857142857,46.8857142857143,2020-11-06 15:09:27,3.22722222222222,193.633333333333,2020-11-06 15:27:03,2020-11-06 18:40:41,7,9,2,8,0.191,0.1681,0.0229,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
142,142,"Paracou",141516,"Chr.pri",14,1,367,3.27910844268462,"1",1,-0.00096617920907725,86.7134,2.85841171210492,0.0157312032478867,23.275,44.225,2020-11-06 15:11:24,2.08666666666667,125.2,2020-11-06 16:36:09,2020-11-06 18:41:21,4,9,5,8,2.5184,2.3973,0.1211,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
143,143,"Paracou",143313,"Pro.opa",14,3,83,5.20789469459926,"1",1,-0.00174507337415661,98.3709527777778,2.87977972457509,0.0157699700748813,23.4,44.5,2020-11-06 15:12:20,2.59722222222222,155.833333333333,2020-11-06 16:06:02,2020-11-06 18:41:52,5,9,4,8,1.9299,1.6596,0.2703,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
144,144,"Paracou",143306,"Car.sur",14,3,76,1.29367640233275,"1",1,-0.00047529555644281,109.085519444444,2.90323821539302,0.0155925534903375,23.5333333333333,45.5333333333333,2020-11-06 15:13:53,3.10638888888889,186.383333333333,2020-11-06 15:35:59,2020-11-06 18:42:22,6,9,3,8,2.9307,2.8416,0.0890999999999997,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
145,145,"Paracou",141465,"Pro.ste",14,1,316,2.13846298516318,"1",1,-0.00027876986331392,39.1560166666667,2.91999428026298,0.0154131650447877,23.6285714285714,46.4428571428571,2020-11-06 15:14:32,3.23555555555556,194.133333333333,2020-11-06 15:28:43,2020-11-06 18:42:51,7,9,2,8,0.8032,0.7493,0.0539000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
146,146,"Paracou",142036,"Lic.mem",14,1,887,4.52091074893484,"1",1,-0.00030943794680529,20.5758611111111,2.91999428026298,0.0154005370730133,23.6285714285714,46.4857142857143,2020-11-06 15:15:04,3.23027777777778,193.816666666667,2020-11-06 15:29:27,2020-11-06 18:43:16,7,9,2,8,0.5689,0.5086,0.0602999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
151,151,"Paracou",141222,"Por.gui",14,1,64,1.34025002750957,"1",1,-0.00040178579827895,87.4473916666667,2.86664925277007,0.0158711408490255,23.325,43.9,2020-11-06 15:17:56,2.1075,126.45,2020-11-06 16:37:45,2020-11-06 18:44:12,4,9,5,8,1.9323,1.881,0.0512999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
152,152,"Paracou",141631,"Cas.jav",14,1,482,4.64600780963645,"1",0.99,-0.00124998685631374,78.6008694444444,2.88308349738215,0.015846903370625,23.42,44.3,2020-11-06 15:18:31,2.62083333333333,157.25,2020-11-06 16:07:25,2020-11-06 18:44:40,5,9,4,8,1.7662,1.5682,0.198,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
153,153,"Paracou",141607,"Dic.gui",14,1,458,6.27144798126941,"1",1,-0.00139101517800591,64.6344027777778,2.88308349738215,0.015887170376995,23.42,44.16,2020-11-06 15:19:24,2.62527777777778,157.516666666667,2020-11-06 16:07:35,2020-11-06 18:45:06,5,9,4,8,1.5601,1.3408,0.2193,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
154,154,"Paracou",141857,"Iry.sag",14,1,708,1.63217298504954,"1",0.99,-0.00027947712220986,49.8433638888889,2.88308349738215,0.0159044619454641,23.42,44.1,2020-11-06 15:20:48,2.62916666666667,157.75,2020-11-06 16:07:47,2020-11-06 18:45:32,5,9,4,8,1.1117,1.0671,0.0446,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
155,155,"Paracou",141969,"Boc.pro",14,1,820,6.98544394125319,"1",1,-0.00225093426516045,96.0815055555556,2.9223541179823,0.015526560138,23.6428571428571,46.1,2020-11-06 15:23:26,3.23805555555556,194.283333333333,2020-11-06 15:31:47,2020-11-06 18:46:04,7,9,2,8,2.3309,1.8966,0.4343,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_9_Gmin_06_11_2020.csv"
